average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,year,geography,week,location_level,location_lat,location_lon
2.0,80.78,1392.51,0.0,14307.53,539.92,0.0,organic,2017,Boston,13,Level 3,42.3600825,-71.0588801
2.09,1.22,923.99,0.0,1180.0,1232.69,0.0,organic,2017,Buffalo/Rochester,13,Level 3,43.15657789999999,-77.6088465
1.64,31381.85,69457.56,17.3,87215.5,3915.97,0.0,organic,2017,California,13,Level 2,36.778261,-119.4179324
1.95,277.75,6849.46,639.44,1828.88,724.57,0.0,organic,2017,Charlotte,13,Level 3,35.2270869,-80.8431267
1.94,538.54,51259.58,0.0,4248.76,0.0,0.0,organic,2017,Chicago,13,Level 3,41.8781136,-87.6297982
0.83,303.25,4768.12,0.0,996.03,18957.6,0.0,organic,2017,Cincinnati/Dayton,13,Level 3,39.7589478,-84.1916069
1.39,801.09,3979.66,0.0,2329.41,2591.35,0.0,organic,2017,Columbus,13,Level 3,39.9611755,-82.99879419999999
1.41,12593.83,1272.81,0.0,9589.23,291.32,0.0,organic,2017,Dallas/Ft. Worth,13,Level 3,32.7078751,-96.9209135
0.84,9309.72,2010.11,57.73,56838.79,411.57,0.0,organic,2017,Denver,13,Level 3,39.7392358,-104.990251
1.46,576.56,4786.73,0.0,1028.7,4874.03,0.0,organic,2017,Detroit,13,Level 3,42.331427,-83.0457538
2.07,41.85,1182.37,0.0,614.88,69.76,0.0,organic,2017,Grand Rapids,13,Level 3,42.9633599,-85.6680863
1.51,4631.4,90013.63,0.0,30833.38,53754.49,0.0,organic,2017,Great Lakes,13,Level 2,45.0522366,-82.4846115
1.95,888.85,665.19,9.27,7606.79,0.0,0.0,organic,2017,Harrisburg/Scranton,13,Level 3,40.2731911,-76.8867008
2.42,495.0,6057.25,0.0,6538.95,30.64,0.0,organic,2017,Hartford/Springfield,13,Level 3,41.7658043,-72.6733723
0.92,13047.37,55.35,0.0,39629.89,141.22,0.0,organic,2017,Houston,13,Level 3,29.7604267,-95.3698028
1.37,98.64,1459.63,0.0,1778.32,2497.92,0.0,organic,2017,Indianapolis,13,Level 3,39.768403,-86.158068
1.43,780.86,168.87,7.62,3139.11,2545.55,0.0,organic,2017,Jacksonville,13,Level 3,30.3321838,-81.65565099999999
1.19,1691.21,3619.37,0.0,11740.27,133.09,0.0,organic,2017,Las Vegas,13,Level 3,36.171563,-115.1391009
1.3,13732.06,30991.3,17.58,74785.28,2858.6,0.0,organic,2017,Los Angeles,13,Level 3,34.0549076,-118.242643
1.38,0.0,1676.19,0.0,390.0,1100.04,0.0,organic,2017,Louisville,13,Level 3,38.2526647,-85.7584557
2.03,545.88,36.18,0.0,1622.22,1955.27,0.0,organic,2017,Miami/Ft. Lauderdale,13,Level 3,26.3013917,-80.6326916
1.67,4585.96,58475.37,2227.82,36145.43,28065.39,0.0,organic,2017,Midsouth,13,Level 2,,
1.17,419.42,2523.62,0.0,490.19,2903.55,0.0,organic,2017,Nashville,13,Level 3,36.1626638,-86.7816016
1.55,293.79,0.0,0.0,5484.77,761.68,0.0,organic,2017,New Orleans/Mobile,13,Level 3,29.95106579999999,-90.0715323
1.86,28190.77,80969.6,128.39,30716.93,34.29,0.0,organic,2017,New York,13,Level 3,40.7127753,-74.0059728
1.89,43055.81,107196.78,121.64,102577.8,3596.78,0.0,organic,2017,Northeast,13,Level 2,43.2994285,-74.21793260000001
1.82,128.73,364.3,0.0,13147.18,0.0,0.0,organic,2017,Northern New England,13,Level 3,43.9653889,-70.8226541
1.8,1901.68,218.15,0.0,4305.28,1055.11,0.0,organic,2017,Orlando,13,Level 3,28.5383832,-81.3789269
1.88,7379.43,10469.59,7.13,6059.69,23.74,0.0,organic,2017,Philadelphia,13,Level 3,39.9525839,-75.1652215
1.38,3853.09,4420.79,0.0,8098.05,139.33,0.0,organic,2017,Phoenix/Tucson,13,Level 3,32.2539787,-110.9741769
1.51,805.98,5.46,0.0,8410.84,529.64,0.0,organic,2017,Pittsburgh,13,Level 3,40.44062479999999,-79.9958864
1.55,5032.45,22665.95,855.1,21004.95,31717.82,0.0,organic,2017,Plains,13,Level 2,,
0.78,3229.32,8942.34,13.62,143.33,54422.55,0.0,organic,2017,Portland,13,Level 3,45.515232,-122.6783853
2.21,231.24,6808.06,416.45,3442.51,646.07,0.0,organic,2017,Raleigh/Greensboro,13,Level 3,36.0755917,-79.7590191
1.41,783.17,4621.86,247.98,3507.74,2399.0,0.0,organic,2017,Richmond/Norfolk,13,Level 3,37.5407246,-77.4360481
1.19,309.33,3031.18,0.0,2514.95,5044.11,0.0,organic,2017,Roanoke,13,Level 3,37.2709704,-79.9414266
2.31,2073.38,3328.69,0.0,841.98,0.0,0.0,organic,2017,Sacramento,13,Level 3,38.5815719,-121.4943996
1.88,1779.7,10473.46,0.0,2792.24,1128.96,0.0,organic,2017,San Diego,13,Level 3,32.715738,-117.1610838
2.59,8314.99,9720.42,0.0,3268.45,0.0,0.0,organic,2017,San Francisco,13,Level 3,37.7749295,-122.4194155
1.02,1334.79,18147.07,45.03,349.3,56979.56,0.0,organic,2017,Seattle,13,Level 3,47.6061389,-122.3328481
1.5,502.88,5423.91,218.18,964.96,3176.31,0.0,organic,2017,South Carolina,13,Level 3,33.836081,-81.1637245
1.14,50715.72,6377.87,0.0,101411.38,11378.38,0.0,organic,2017,South Central,13,Level 2,33.9891116,-118.2914872
1.51,9605.32,18324.17,338.06,22407.02,30387.05,0.0,organic,2017,Southeast,13,Level 2,,
1.32,234.46,1746.63,0.0,36.67,3905.29,0.0,organic,2017,Spokane,13,Level 3,47.6579711,-117.4235319
1.23,1692.44,637.88,0.0,1363.58,9854.93,0.0,organic,2017,St. Louis,13,Level 3,38.6270025,-90.1994042
1.96,0.0,326.09,0.0,961.13,341.57,0.0,organic,2017,Syracuse,13,Level 3,43.0481221,-76.14742439999999
1.93,1493.44,74.28,0.0,3517.43,778.91,0.0,organic,2017,Tampa,13,Level 3,27.9516896,-82.45875269999999
1.42,183101.86,430841.87,3767.76,557296.92,317159.0,0.0,organic,2017,Total U.S.,13,Level 1,37.09024,-95.712891
0.98,34093.33,58330.53,207.85,155701.41,154343.11,0.0,organic,2017,West,13,Level 2,,
1.04,2551.72,2586.16,11.61,23267.01,387.0,0.0,organic,2017,West Tex/New Mexico,13,Level 3,31.75355119999999,-106.4917179
1.92,159.65,189.67,0.0,1860.5,0.0,0.0,organic,2017,Albany,14,Level 3,42.6525793,-73.7562317
0.91,1358.59,5782.33,0.0,1629.46,15668.29,0.0,organic,2017,Atlanta,14,Level 3,33.748752,-84.38768449999999
1.89,854.07,10375.8,269.66,7604.51,10.9,0.0,organic,2017,Baltimore/Washington,14,Level 3,39.1775921,-76.6683889
1.18,17.11,526.49,0.0,370.0,2601.01,0.0,organic,2017,Boise,14,Level 3,43.6150186,-116.2023137
2.0,64.98,1219.33,0.0,13774.14,1974.54,0.0,organic,2017,Boston,14,Level 3,42.3600825,-71.0588801
2.17,0.0,547.15,0.0,1003.33,3463.02,0.0,organic,2017,Buffalo/Rochester,14,Level 3,43.15657789999999,-77.6088465
1.63,30319.27,66541.46,7.86,82024.66,7218.85,0.0,organic,2017,California,14,Level 2,36.778261,-119.4179324
2.02,247.84,5759.67,705.1,1909.12,193.0,0.0,organic,2017,Charlotte,14,Level 3,35.2270869,-80.8431267
1.95,298.8,53040.02,0.0,3685.71,0.0,0.0,organic,2017,Chicago,14,Level 3,41.8781136,-87.6297982
0.86,252.45,4493.92,0.0,1003.96,18433.71,0.0,organic,2017,Cincinnati/Dayton,14,Level 3,39.7589478,-84.1916069
0.97,757.42,3086.88,0.0,2634.32,6830.5,0.0,organic,2017,Columbus,14,Level 3,39.9611755,-82.99879419999999
1.24,11723.26,530.28,0.0,13741.99,126.05,0.0,organic,2017,Dallas/Ft. Worth,14,Level 3,32.7078751,-96.9209135
0.89,11793.22,2019.38,76.45,47908.39,4022.89,0.0,organic,2017,Denver,14,Level 3,39.7392358,-104.990251
0.9,719.48,5138.49,0.0,1008.83,16385.79,0.0,organic,2017,Detroit,14,Level 3,42.331427,-83.0457538
2.0,43.45,1224.09,0.0,599.98,171.47,0.0,organic,2017,Grand Rapids,14,Level 3,42.9633599,-85.6680863
1.36,4791.02,90048.62,0.0,28412.98,78299.81,0.0,organic,2017,Great Lakes,14,Level 2,45.0522366,-82.4846115
2.06,364.44,440.96,13.91,8234.07,0.0,0.0,organic,2017,Harrisburg/Scranton,14,Level 3,40.2731911,-76.8867008
2.6,198.37,4395.88,12.4,6439.26,0.0,0.0,organic,2017,Hartford/Springfield,14,Level 3,41.7658043,-72.6733723
0.93,9013.96,1885.24,0.0,27845.57,1911.08,0.0,organic,2017,Houston,14,Level 3,29.7604267,-95.3698028
1.06,301.9,1339.32,0.0,1287.81,4799.42,0.0,organic,2017,Indianapolis,14,Level 3,39.768403,-86.158068
2.07,1083.93,337.22,12.68,424.4,1084.64,0.0,organic,2017,Jacksonville,14,Level 3,30.3321838,-81.65565099999999
1.24,1623.51,3932.58,0.0,11935.27,84.56,0.0,organic,2017,Las Vegas,14,Level 3,36.171563,-115.1391009
1.3,13906.18,29159.75,6.4,70010.1,5222.79,0.0,organic,2017,Los Angeles,14,Level 3,34.0549076,-118.242643
1.91,0.0,1553.23,0.0,325.56,147.27,0.0,organic,2017,Louisville,14,Level 3,38.2526647,-85.7584557
2.32,317.51,25.8,0.0,1365.56,2039.8,0.0,organic,2017,Miami/Ft. Lauderdale,14,Level 3,26.3013917,-80.6326916
1.5,3866.01,54710.71,2285.58,34323.06,42777.63,0.0,organic,2017,Midsouth,14,Level 2,,
1.53,572.93,2987.08,0.0,1123.08,657.86,0.0,organic,2017,Nashville,14,Level 3,36.1626638,-86.7816016
1.63,281.91,0.0,0.0,4707.5,508.9,0.0,organic,2017,New Orleans/Mobile,14,Level 3,29.95106579999999,-90.0715323
2.22,8494.69,34731.6,166.09,25956.87,39.18,0.0,organic,2017,New York,14,Level 3,40.7127753,-74.0059728
2.12,14746.97,48734.61,165.24,96848.27,10541.18,0.0,organic,2017,Northeast,14,Level 2,43.2994285,-74.21793260000001
1.75,90.05,237.99,0.0,11724.59,0.0,0.0,organic,2017,Northern New England,14,Level 3,43.9653889,-70.8226541
2.31,1570.06,215.36,0.0,1034.11,1615.18,0.0,organic,2017,Orlando,14,Level 3,28.5383832,-81.3789269
2.23,2748.22,6194.36,3.38,6505.53,47.35,0.0,organic,2017,Philadelphia,14,Level 3,39.9525839,-75.1652215
1.39,3717.74,4797.4,0.0,8212.43,97.97,0.0,organic,2017,Phoenix/Tucson,14,Level 3,32.2539787,-110.9741769
1.51,923.93,5.47,0.0,8364.69,599.88,0.0,organic,2017,Pittsburgh,14,Level 3,40.44062479999999,-79.9958864
1.56,5699.93,20029.5,5924.48,20695.25,30027.21,0.0,organic,2017,Plains,14,Level 2,,
1.19,2571.34,8188.26,20.45,170.92,36548.53,0.0,organic,2017,Portland,14,Level 3,45.515232,-122.6783853
2.07,208.57,6330.09,401.45,3146.38,2026.55,0.0,organic,2017,Raleigh/Greensboro,14,Level 3,36.0755917,-79.7590191
1.04,659.45,4489.03,247.92,2985.66,7277.56,0.0,organic,2017,Richmond/Norfolk,14,Level 3,37.5407246,-77.4360481
0.89,382.49,2930.05,0.0,2331.66,9557.47,0.0,organic,2017,Roanoke,14,Level 3,37.2709704,-79.9414266
2.37,2155.7,3467.14,0.0,653.9,6.67,0.0,organic,2017,Sacramento,14,Level 3,38.5815719,-121.4943996
1.94,1208.64,9538.85,1.65,915.53,2122.26,0.0,organic,2017,San Diego,14,Level 3,32.715738,-117.1610838
2.54,7773.14,9709.29,0.0,3727.93,21.52,0.0,organic,2017,San Francisco,14,Level 3,37.7749295,-122.4194155
1.44,1602.38,13738.79,4.09,514.02,36788.63,0.0,organic,2017,Seattle,14,Level 3,47.6061389,-122.3328481
1.4,669.35,5400.57,283.3,1361.79,4566.47,0.0,organic,2017,South Carolina,14,Level 3,33.836081,-81.1637245
1.06,43305.45,9697.83,0.0,93379.58,27434.03,0.0,organic,2017,South Central,14,Level 2,33.9891116,-118.2914872
1.34,9260.67,17981.54,412.84,11973.99,46113.78,0.0,organic,2017,Southeast,14,Level 2,,
1.76,258.59,1820.91,0.0,30.0,2747.52,0.0,organic,2017,Spokane,14,Level 3,47.6579711,-117.4235319
1.42,1802.26,1023.4,3.43,1400.0,5924.05,0.0,organic,2017,St. Louis,14,Level 3,38.6270025,-90.1994042
2.09,0.0,172.93,0.0,923.75,1761.14,0.0,organic,2017,Syracuse,14,Level 3,43.0481221,-76.14742439999999
2.27,957.86,54.13,0.0,1275.82,1867.1,0.0,organic,2017,Tampa,14,Level 3,27.9516896,-82.45875269999999
1.43,148803.12,362152.44,8972.11,512721.31,354787.34,0.0,organic,2017,Total U.S.,14,Level 1,37.09024,-95.712891
1.18,36813.79,54408.17,176.1,145063.53,112374.83,0.0,organic,2017,West,14,Level 2,,
1.19,2386.19,3749.72,34.72,24193.63,135.02,0.0,organic,2017,West Tex/New Mexico,14,Level 3,31.75355119999999,-106.4917179
1.85,265.82,203.84,0.0,2416.82,0.0,0.0,organic,2017,Albany,15,Level 3,42.6525793,-73.7562317
1.27,1593.09,7034.18,0.0,278.87,7504.96,0.0,organic,2017,Atlanta,15,Level 3,33.748752,-84.38768449999999
1.96,1248.3,11853.83,398.85,10925.78,27.95,0.0,organic,2017,Baltimore/Washington,15,Level 3,39.1775921,-76.6683889
1.23,35.67,568.06,0.0,374.5,2515.16,0.0,organic,2017,Boise,15,Level 3,43.6150186,-116.2023137
2.0,67.56,1173.89,0.0,14424.78,1975.25,0.0,organic,2017,Boston,15,Level 3,42.3600825,-71.0588801
2.14,8.55,525.64,0.0,1313.33,4139.75,0.0,organic,2017,Buffalo/Rochester,15,Level 3,43.15657789999999,-77.6088465
1.67,28602.39,68759.01,7.85,87693.86,9200.29,0.0,organic,2017,California,15,Level 2,36.778261,-119.4179324
2.05,300.02,6234.75,655.14,1600.21,7.65,0.0,organic,2017,Charlotte,15,Level 3,35.2270869,-80.8431267
1.74,189.55,63660.83,0.0,4344.59,0.0,0.0,organic,2017,Chicago,15,Level 3,41.8781136,-87.6297982
0.98,290.18,4390.45,0.0,1115.74,13472.84,0.0,organic,2017,Cincinnati/Dayton,15,Level 3,39.7589478,-84.1916069
1.03,763.69,2797.15,0.0,2641.36,7879.74,0.0,organic,2017,Columbus,15,Level 3,39.9611755,-82.99879419999999
1.12,9397.49,707.69,0.0,22882.31,135.26,0.0,organic,2017,Dallas/Ft. Worth,15,Level 3,32.7078751,-96.9209135
0.96,16051.02,2802.3,111.53,43314.95,5386.51,0.0,organic,2017,Denver,15,Level 3,39.7392358,-104.990251
0.93,670.37,5647.18,0.0,966.3,23974.67,0.0,organic,2017,Detroit,15,Level 3,42.331427,-83.0457538
2.19,23.98,1581.33,0.0,574.98,65.78,0.0,organic,2017,Grand Rapids,15,Level 3,42.9633599,-85.6680863
1.36,4259.78,103729.98,3.32,35865.04,77847.6,0.0,organic,2017,Great Lakes,15,Level 2,45.0522366,-82.4846115
1.99,928.33,819.5,14.65,9625.01,32.12,0.0,organic,2017,Harrisburg/Scranton,15,Level 3,40.2731911,-76.8867008
2.0,997.33,18975.35,5.51,6618.65,42.09,0.0,organic,2017,Hartford/Springfield,15,Level 3,41.7658043,-72.6733723
0.88,11936.8,133.14,0.0,48107.57,84.21,0.0,organic,2017,Houston,15,Level 3,29.7604267,-95.3698028
1.35,226.81,1575.87,0.0,1685.0,2963.56,0.0,organic,2017,Indianapolis,15,Level 3,39.768403,-86.158068
2.07,736.16,214.13,11.4,593.33,1638.72,0.0,organic,2017,Jacksonville,15,Level 3,30.3321838,-81.65565099999999
1.32,1471.8,3773.11,0.0,8550.64,610.72,0.0,organic,2017,Las Vegas,15,Level 3,36.171563,-115.1391009
1.31,10922.54,28994.48,1.6,76233.25,6725.02,0.0,organic,2017,Los Angeles,15,Level 3,34.0549076,-118.242643
1.34,5.55,1947.76,0.0,752.22,2198.88,0.0,organic,2017,Louisville,15,Level 3,38.2526647,-85.7584557
2.81,738.26,69.63,0.0,1481.11,908.36,0.0,organic,2017,Miami/Ft. Lauderdale,15,Level 3,26.3013917,-80.6326916
1.68,4340.81,57599.11,2526.06,39490.55,28054.51,0.0,organic,2017,Midsouth,15,Level 2,,
1.14,475.47,3049.63,0.0,248.29,4674.94,0.0,organic,2017,Nashville,15,Level 3,36.1626638,-86.7816016
1.63,213.2,0.0,0.0,4280.0,500.84,0.0,organic,2017,New Orleans/Mobile,15,Level 3,29.95106579999999,-90.0715323
1.9,21906.82,72571.32,210.54,31327.58,391.94,0.0,organic,2017,New York,15,Level 3,40.7127753,-74.0059728
1.91,35022.89,105350.43,204.47,112364.58,12356.04,0.0,organic,2017,Northeast,15,Level 2,43.2994285,-74.21793260000001
1.82,87.32,240.12,0.0,15168.18,0.0,0.0,organic,2017,Northern New England,15,Level 3,43.9653889,-70.8226541
2.83,2090.78,266.25,0.0,1508.89,403.92,0.0,organic,2017,Orlando,15,Level 3,28.5383832,-81.3789269
1.9,6434.9,11652.22,11.63,7475.66,192.32,0.0,organic,2017,Philadelphia,15,Level 3,39.9525839,-75.1652215
1.51,3513.65,5291.51,0.0,6768.0,449.06,0.0,organic,2017,Phoenix/Tucson,15,Level 3,32.2539787,-110.9741769
1.51,981.59,14.6,0.0,10521.57,656.82,0.0,organic,2017,Pittsburgh,15,Level 3,40.44062479999999,-79.9958864
1.59,5166.93,24157.5,1783.22,29033.98,25467.91,0.0,organic,2017,Plains,15,Level 2,,
1.15,3515.55,5519.58,13.66,235.96,36518.82,0.0,organic,2017,Portland,15,Level 3,45.515232,-122.6783853
2.24,202.49,6574.76,531.29,2488.55,450.24,0.0,organic,2017,Raleigh/Greensboro,15,Level 3,36.0755917,-79.7590191
1.46,649.64,4688.25,221.16,4128.88,2378.96,0.0,organic,2017,Richmond/Norfolk,15,Level 3,37.5407246,-77.4360481
1.24,382.64,2457.06,0.0,2881.64,5177.09,0.0,organic,2017,Roanoke,15,Level 3,37.2709704,-79.9414266
2.35,2025.64,3501.53,0.0,743.55,3.33,0.0,organic,2017,Sacramento,15,Level 3,38.5815719,-121.4943996
2.08,940.85,9921.7,0.0,560.0,2620.79,0.0,organic,2017,San Diego,15,Level 3,32.715738,-117.1610838
2.59,9013.66,10581.45,5.84,3388.38,43.01,0.0,organic,2017,San Francisco,15,Level 3,37.7749295,-122.4194155
1.45,1647.85,14021.33,10.88,502.92,38581.08,0.0,organic,2017,Seattle,15,Level 3,47.6061389,-122.3328481
1.69,645.02,5275.47,253.45,255.87,1332.0,0.0,organic,2017,South Carolina,15,Level 3,33.836081,-81.1637245
1.04,41474.4,7200.29,12.02,145920.93,10263.88,0.0,organic,2017,South Central,15,Level 2,33.9891116,-118.2914872
1.78,10404.69,19431.24,358.76,9641.86,20511.9,0.0,organic,2017,Southeast,15,Level 2,,
1.57,292.71,1306.43,5.38,33.33,3246.35,0.0,organic,2017,Spokane,15,Level 3,47.6579711,-117.4235319
2.03,1059.73,2846.32,0.0,2400.84,163.12,0.0,organic,2017,St. Louis,15,Level 3,38.6270025,-90.1994042
2.05,0.0,177.01,0.0,1159.85,1863.43,0.0,organic,2017,Syracuse,15,Level 3,43.0481221,-76.14742439999999
3.17,1255.55,82.31,0.0,1542.22,138.48,0.0,organic,2017,Tampa,15,Level 3,27.9516896,-82.45875269999999
1.49,176684.11,437947.67,5096.43,576538.3,297064.77,0.0,organic,2017,Total U.S.,15,Level 1,37.09024,-95.712891
1.23,47412.22,51720.12,200.73,116527.51,113362.63,0.0,organic,2017,West,15,Level 2,,
1.23,2233.24,4805.48,17.29,21441.99,1267.63,0.0,organic,2017,West Tex/New Mexico,15,Level 3,31.75355119999999,-106.4917179
1.92,110.25,182.56,0.0,1794.79,0.0,0.0,organic,2017,Albany,16,Level 3,42.6525793,-73.7562317
1.63,1704.94,7073.78,0.0,147.22,4343.11,0.0,organic,2017,Atlanta,16,Level 3,33.748752,-84.38768449999999
2.14,809.43,11476.21,188.34,11661.91,2.75,0.0,organic,2017,Baltimore/Washington,16,Level 3,39.1775921,-76.6683889
1.23,11.93,570.15,0.0,340.94,2393.31,0.0,organic,2017,Boise,16,Level 3,43.6150186,-116.2023137
1.88,138.28,1028.1,0.0,14864.78,1742.22,0.0,organic,2017,Boston,16,Level 3,42.3600825,-71.0588801
2.14,7.26,384.65,0.0,1181.11,4351.9,0.0,organic,2017,Buffalo/Rochester,16,Level 3,43.15657789999999,-77.6088465
1.6,28028.44,69003.58,4.7,86815.31,13327.73,0.0,organic,2017,California,16,Level 2,36.778261,-119.4179324
2.58,280.54,4591.39,403.0,1765.78,0.0,0.0,organic,2017,Charlotte,16,Level 3,35.2270869,-80.8431267
1.67,144.02,46354.05,0.0,4072.37,4.44,0.0,organic,2017,Chicago,16,Level 3,41.8781136,-87.6297982
1.92,195.2,4322.55,0.0,1158.88,2939.47,0.0,organic,2017,Cincinnati/Dayton,16,Level 3,39.7589478,-84.1916069
1.63,710.33,2797.09,0.0,2811.5,1060.32,0.0,organic,2017,Columbus,16,Level 3,39.9611755,-82.99879419999999
1.34,10749.84,560.7,0.0,10470.54,177.06,0.0,organic,2017,Dallas/Ft. Worth,16,Level 3,32.7078751,-96.9209135
0.9,12793.11,2126.24,69.71,47195.08,200.09,0.0,organic,2017,Denver,16,Level 3,39.7392358,-104.990251
1.79,568.15,3906.41,0.0,1277.78,2145.4,0.0,organic,2017,Detroit,16,Level 3,42.331427,-83.0457538
2.13,17.88,1363.66,0.0,716.61,3.31,0.0,organic,2017,Grand Rapids,16,Level 3,42.9633599,-85.6680863
1.71,3619.94,81050.43,9.87,35704.48,14388.39,0.0,organic,2017,Great Lakes,16,Level 2,45.0522366,-82.4846115
2.01,356.73,464.86,9.12,8679.15,0.0,0.0,organic,2017,Harrisburg/Scranton,16,Level 3,40.2731911,-76.8867008
2.49,44.18,6007.49,4.14,7224.94,3.84,0.0,organic,2017,Hartford/Springfield,16,Level 3,41.7658043,-72.6733723
0.91,9114.27,69.06,0.0,13678.27,20364.89,0.0,organic,2017,Houston,16,Level 3,29.7604267,-95.3698028
1.62,174.77,1385.03,0.0,2357.22,673.89,0.0,organic,2017,Indianapolis,16,Level 3,39.768403,-86.158068
1.72,2785.0,291.37,6.31,1023.33,19.62,0.0,organic,2017,Jacksonville,16,Level 3,30.3321838,-81.65565099999999
1.67,1121.34,5184.26,0.0,888.21,2717.94,0.0,organic,2017,Las Vegas,16,Level 3,36.171563,-115.1391009
1.25,12241.09,29711.25,0.0,75004.87,10265.1,0.0,organic,2017,Los Angeles,16,Level 3,34.0549076,-118.242643
1.59,0.0,1507.19,0.0,336.67,1499.96,0.0,organic,2017,Louisville,16,Level 3,38.2526647,-85.7584557
2.36,1362.77,71.28,0.0,2540.0,37.44,0.0,organic,2017,Miami/Ft. Lauderdale,16,Level 3,26.3013917,-80.6326916
2.03,3840.93,50473.85,1386.8,36180.97,15282.64,0.0,organic,2017,Midsouth,16,Level 2,,
1.43,582.27,3204.62,0.0,157.88,3119.2,0.0,organic,2017,Nashville,16,Level 3,36.1626638,-86.7816016
1.74,295.32,12.1,0.0,2616.94,0.0,0.0,organic,2017,New Orleans/Mobile,16,Level 3,29.95106579999999,-90.0715323
2.23,6752.28,33878.47,1022.4,32297.7,24.46,0.0,organic,2017,New York,16,Level 3,40.7127753,-74.0059728
2.09,11464.72,46927.45,879.96,109123.48,12418.53,0.0,organic,2017,Northeast,16,Level 2,43.2994285,-74.21793260000001
1.68,103.25,164.43,0.0,12907.32,0.0,0.0,organic,2017,Northern New England,16,Level 3,43.9653889,-70.8226541
1.94,3447.75,394.43,0.0,3364.45,0.0,0.0,organic,2017,Orlando,16,Level 3,28.5383832,-81.3789269
2.17,2318.43,5746.83,0.0,7535.14,6.74,0.0,organic,2017,Philadelphia,16,Level 3,39.9525839,-75.1652215
1.67,3557.81,6186.19,0.0,1470.08,2464.53,0.0,organic,2017,Phoenix/Tucson,16,Level 3,32.2539787,-110.9741769
1.51,1047.28,9.11,0.0,10000.34,684.02,0.0,organic,2017,Pittsburgh,16,Level 3,40.44062479999999,-79.9958864
1.67,4057.02,23962.95,307.19,26018.54,16239.27,0.0,organic,2017,Plains,16,Level 2,,
1.16,5451.4,3518.13,150.29,223.45,35930.89,0.0,organic,2017,Portland,16,Level 3,45.515232,-122.6783853
2.73,298.89,5183.86,256.68,2649.32,332.11,0.0,organic,2017,Raleigh/Greensboro,16,Level 3,36.0755917,-79.7590191
1.65,641.94,4484.77,159.23,3311.15,1733.0,0.0,organic,2017,Richmond/Norfolk,16,Level 3,37.5407246,-77.4360481
1.58,339.78,2413.71,0.0,2203.3,2570.35,0.0,organic,2017,Roanoke,16,Level 3,37.2709704,-79.9414266
2.29,1967.94,3979.11,0.0,817.94,0.0,0.0,organic,2017,Sacramento,16,Level 3,38.5815719,-121.4943996
1.97,1088.81,9477.69,1.63,719.12,3253.91,0.0,organic,2017,San Diego,16,Level 3,32.715738,-117.1610838
2.56,7818.54,10178.28,2.92,3322.66,8.12,0.0,organic,2017,San Francisco,16,Level 3,37.7749295,-122.4194155
1.39,1787.17,12544.82,4.07,495.17,41411.29,0.0,organic,2017,Seattle,16,Level 3,47.6061389,-122.3328481
1.97,964.45,4213.41,200.04,173.84,1035.84,0.0,organic,2017,South Carolina,16,Level 3,33.836081,-81.1637245
1.19,40490.03,7341.55,9.0,59848.8,36725.5,0.0,organic,2017,South Central,16,Level 2,33.9891116,-118.2914872
1.87,17692.58,18109.96,279.38,14573.23,8314.76,0.0,organic,2017,Southeast,16,Level 2,,
1.77,322.84,1586.56,8.5,30.0,2531.0,0.0,organic,2017,Spokane,16,Level 3,47.6579711,-117.4235319
1.93,305.95,2629.57,12.16,2685.29,14.47,0.0,organic,2017,St. Louis,16,Level 3,38.6270025,-90.1994042
2.08,0.0,109.87,0.0,958.29,2155.65,0.0,organic,2017,Syracuse,16,Level 3,43.0481221,-76.14742439999999
1.94,2020.23,169.22,0.0,3093.33,0.0,0.0,organic,2017,Tampa,16,Level 3,27.9516896,-82.45875269999999
1.61,152604.41,347557.13,3245.62,460390.87,226663.15,0.0,organic,2017,Total U.S.,16,Level 1,37.09024,-95.712891
1.26,43410.75,50687.37,368.72,92126.06,109966.34,0.0,organic,2017,West,16,Level 2,,
1.63,1758.8,7535.06,16.99,5530.18,4393.02,0.0,organic,2017,West Tex/New Mexico,16,Level 3,31.75355119999999,-106.4917179
1.74,388.81,280.28,0.0,2377.54,0.0,0.0,organic,2017,Albany,17,Level 3,42.6525793,-73.7562317
1.59,1487.72,7556.77,0.0,194.73,5802.69,0.0,organic,2017,Atlanta,17,Level 3,33.748752,-84.38768449999999
2.15,1412.92,11979.18,192.69,12103.86,8.23,0.0,organic,2017,Baltimore/Washington,17,Level 3,39.1775921,-76.6683889
1.22,19.93,603.23,0.0,496.34,2823.5,0.0,organic,2017,Boise,17,Level 3,43.6150186,-116.2023137
2.02,85.6,2341.26,0.0,14866.04,570.65,0.0,organic,2017,Boston,17,Level 3,42.3600825,-71.0588801
2.16,2.43,508.2,0.0,900.0,2219.37,0.0,organic,2017,Buffalo/Rochester,17,Level 3,43.15657789999999,-77.6088465
1.61,29040.03,67606.93,7.79,99212.47,4036.4,0.0,organic,2017,California,17,Level 2,36.778261,-119.4179324
2.53,290.78,4784.56,413.52,1614.86,126.48,0.0,organic,2017,Charlotte,17,Level 3,35.2270869,-80.8431267
1.97,39.74,44553.79,0.0,1680.7,0.0,0.0,organic,2017,Chicago,17,Level 3,41.8781136,-87.6297982
1.66,243.48,4877.17,0.0,882.46,7921.2,0.0,organic,2017,Cincinnati/Dayton,17,Level 3,39.7589478,-84.1916069
