average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,year,geography,week,location_level,location_lat,location_lon
0.75,154343.07,10155.12,71.33,89585.87,6434.99,1240.0,conventional,2017,Nashville,10,Level 3,36.1626638,-86.7816016
1.32,145739.86,25219.09,271.03,51341.55,9832.24,6680.0,conventional,2017,New Orleans/Mobile,10,Level 3,29.95106579999999,-90.0715323
1.76,16828.77,755172.29,12532.1,326854.39,49775.54,2540.28,conventional,2017,New York,10,Level 3,40.7127753,-74.0059728
1.6,166067.6,2452508.05,28153.1,852503.25,276859.52,3204.17,conventional,2017,Northeast,10,Level 2,43.2994285,-74.21793260000001
1.41,8862.88,272805.73,2790.68,27188.75,86213.13,0.0,conventional,2017,Northern New England,10,Level 3,43.9653889,-70.8226541
1.52,163532.82,41183.06,75.44,51987.48,33232.2,0.0,conventional,2017,Orlando,10,Level 3,28.5383832,-81.3789269
1.74,16961.96,230010.9,6116.39,112097.57,12054.53,375.0,conventional,2017,Philadelphia,10,Level 3,39.9525839,-75.1652215
0.65,714430.93,176678.74,18778.41,240361.27,113409.58,933.33,conventional,2017,Phoenix/Tucson,10,Level 3,32.2539787,-110.9741769
1.34,37402.73,29383.0,1358.94,33537.77,6941.81,0.0,conventional,2017,Pittsburgh,10,Level 3,40.44062479999999,-79.9958864
1.29,758548.15,426749.6,6594.42,399428.36,4019.84,7360.32,conventional,2017,Plains,10,Level 2,,
0.84,131660.67,200564.13,18137.28,536468.52,35442.63,667.1,conventional,2017,Portland,10,Level 3,45.515232,-122.6783853
1.42,78536.35,110931.62,7528.92,83251.21,1291.68,0.0,conventional,2017,Raleigh/Greensboro,10,Level 3,36.0755917,-79.7590191
1.35,72440.76,98330.92,2941.28,78718.53,1946.25,0.0,conventional,2017,Richmond/Norfolk,10,Level 3,37.5407246,-77.4360481
1.26,31344.32,50614.07,161.29,59939.46,1585.65,0.0,conventional,2017,Roanoke,10,Level 3,37.2709704,-79.9414266
1.61,113887.8,189365.17,1980.8,47380.73,80.43,2087.65,conventional,2017,Sacramento,10,Level 3,38.5815719,-121.4943996
1.24,157513.94,139859.05,22386.0,122585.47,1039.66,1927.22,conventional,2017,San Diego,10,Level 3,32.715738,-117.1610838
1.8,173434.03,354307.59,7050.37,82363.32,407.28,3345.63,conventional,2017,San Francisco,10,Level 3,37.7749295,-122.4194155
0.91,106731.77,212055.16,584.72,507284.81,19483.58,724.83,conventional,2017,Seattle,10,Level 3,47.6061389,-122.3328481
1.4,135698.2,76260.31,2778.64,79135.68,31292.08,670.0,conventional,2017,South Carolina,10,Level 3,33.836081,-81.1637245
0.93,3199639.83,870253.1,138376.81,1040138.95,52798.3,15323.74,conventional,2017,South Central,10,Level 2,33.9891116,-118.2914872
1.45,1661752.06,452054.37,4318.46,629441.9,373081.49,10136.39,conventional,2017,Southeast,10,Level 2,,
0.83,23152.23,30302.15,51.55,74945.53,4149.17,199.14,conventional,2017,Spokane,10,Level 3,47.6579711,-117.4235319
1.36,48343.63,10325.95,49.81,43898.79,321.81,0.0,conventional,2017,St. Louis,10,Level 3,38.6270025,-90.1994042
1.53,950.82,43531.8,9.0,16225.96,13121.9,0.0,conventional,2017,Syracuse,10,Level 3,43.0481221,-76.14742439999999
1.57,170948.09,50945.22,60.0,52520.07,35677.74,0.0,conventional,2017,Tampa,10,Level 3,27.9516896,-82.45875269999999
1.22,11228357.23,9575227.17,727233.05,8207585.25,2124294.41,157876.83,conventional,2017,Total U.S.,10,Level 1,37.09024,-95.712891
0.94,2392258.48,1230878.83,143967.04,2340076.3,928524.91,4978.0,conventional,2017,West,10,Level 2,,
0.86,425584.68,60264.21,19234.46,138151.67,170106.56,0.0,conventional,2017,West Tex/New Mexico,10,Level 3,31.75355119999999,-106.4917179
1.6,2332.96,72033.15,140.57,8302.27,9965.66,0.0,conventional,2017,Albany,11,Level 3,42.6525793,-73.7562317
1.25,215046.31,50085.35,147.93,120153.69,72091.97,3465.56,conventional,2017,Atlanta,11,Level 3,33.748752,-84.38768449999999
1.58,70368.43,463108.0,6761.79,179560.94,18501.81,655.56,conventional,2017,Baltimore/Washington,11,Level 3,39.1775921,-76.6683889
1.15,33891.7,3887.21,9034.34,39041.29,834.37,38.51,conventional,2017,Boise,11,Level 3,43.6150186,-116.2023137
1.54,5709.44,425273.84,3736.16,87773.26,18047.8,0.0,conventional,2017,Boston,11,Level 3,42.3600825,-71.0588801
1.54,1917.68,72621.77,74.38,73724.45,3121.18,0.0,conventional,2017,Buffalo/Rochester,11,Level 3,43.15657789999999,-77.6088465
1.31,1857645.04,1555271.43,143586.99,1709046.29,5147.16,58261.1,conventional,2017,California,11,Level 2,36.778261,-119.4179324
1.47,42389.4,89209.74,7312.02,63179.59,4642.01,0.0,conventional,2017,Charlotte,11,Level 3,35.2270869,-80.8431267
1.64,61927.68,448962.74,103000.56,61719.23,814.44,2473.36,conventional,2017,Chicago,11,Level 3,41.8781136,-87.6297982
0.95,2059.16,71214.46,1250.96,33907.54,155347.45,58.36,conventional,2017,Cincinnati/Dayton,11,Level 3,39.7589478,-84.1916069
1.3,64865.99,24224.72,1373.43,43921.15,1946.47,39.63,conventional,2017,Columbus,11,Level 3,39.9611755,-82.99879419999999
0.94,591093.13,237495.22,10579.85,311549.13,2865.9,116.05,conventional,2017,Dallas/Ft. Worth,11,Level 3,32.7078751,-96.9209135
1.32,152538.65,156751.57,19725.12,142550.4,206301.11,136.11,conventional,2017,Denver,11,Level 3,39.7392358,-104.990251
1.48,71290.38,45054.51,26987.7,101931.36,3247.87,13604.37,conventional,2017,Detroit,11,Level 3,42.331427,-83.0457538
1.73,1749.65,70210.67,23436.73,30574.0,6156.07,9585.09,conventional,2017,Grand Rapids,11,Level 3,42.9633599,-85.6680863
1.39,463863.64,1224340.81,212871.38,650674.32,377140.01,46466.7,conventional,2017,Great Lakes,11,Level 2,45.0522366,-82.4846115
1.4,59161.21,118545.42,245.2,58499.02,6729.93,84.72,conventional,2017,Harrisburg/Scranton,11,Level 3,40.2731911,-76.8867008
1.66,5615.33,195073.06,691.53,46606.3,5852.08,0.0,conventional,2017,Hartford/Springfield,11,Level 3,41.7658043,-72.6733723
0.85,653306.71,183349.68,21365.41,157513.45,998.03,3.33,conventional,2017,Houston,11,Level 3,29.7604267,-95.3698028
1.25,12798.54,60511.72,1516.39,41713.27,51729.38,61.2,conventional,2017,Indianapolis,11,Level 3,39.768403,-86.158068
1.56,72614.47,15206.97,167.14,24402.11,25501.37,510.0,conventional,2017,Jacksonville,11,Level 3,30.3321838,-81.65565099999999
1.02,111396.46,43301.14,9357.16,51704.25,102245.23,0.0,conventional,2017,Las Vegas,11,Level 3,36.171563,-115.1391009
1.11,965781.76,422615.12,89296.88,1209897.81,2474.78,47805.79,conventional,2017,Los Angeles,11,Level 3,34.0549076,-118.242643
1.29,1883.85,44133.45,213.08,17374.52,10768.15,15.01,conventional,2017,Louisville,11,Level 3,38.2526647,-85.7584557
1.62,297627.53,79475.12,350.68,80525.62,62486.58,472.22,conventional,2017,Miami/Ft. Lauderdale,11,Level 3,26.3013917,-80.6326916
1.35,607103.98,1325162.91,30753.5,867587.43,98619.63,3848.93,conventional,2017,Midsouth,11,Level 2,,
0.96,110762.28,10019.64,100.06,99605.44,5995.7,1540.0,conventional,2017,Nashville,11,Level 3,36.1626638,-86.7816016
1.32,130993.69,32649.16,284.06,51297.4,9849.58,6275.0,conventional,2017,New Orleans/Mobile,11,Level 3,29.95106579999999,-90.0715323
1.7,16705.37,737596.2,17545.38,336742.0,40754.27,6531.94,conventional,2017,New York,11,Level 3,40.7127753,-74.0059728
1.59,176542.27,2451289.31,30573.3,910785.79,192548.68,6620.0,conventional,2017,Northeast,11,Level 2,43.2994285,-74.21793260000001
1.43,7926.17,267013.2,2512.28,45010.58,58150.45,0.0,conventional,2017,Northern New England,11,Level 3,43.9653889,-70.8226541
1.53,160686.42,38524.03,47.0,56308.21,31630.23,0.0,conventional,2017,Orlando,11,Level 3,28.5383832,-81.3789269
1.66,16003.12,220282.45,3440.64,119317.04,14115.41,0.0,conventional,2017,Philadelphia,11,Level 3,39.9525839,-75.1652215
0.68,598359.0,205006.8,19620.25,229269.89,188397.54,630.56,conventional,2017,Phoenix/Tucson,11,Level 3,32.2539787,-110.9741769
1.34,37849.42,28735.05,1151.02,35408.71,7133.9,0.0,conventional,2017,Pittsburgh,11,Level 3,40.44062479999999,-79.9958864
1.3,721848.28,489324.58,8220.55,437779.63,20075.74,2633.44,conventional,2017,Plains,11,Level 2,,
1.11,149500.57,129099.31,19059.85,334445.43,1589.36,518.36,conventional,2017,Portland,11,Level 3,45.515232,-122.6783853
1.39,67152.77,117247.84,6082.76,89175.8,1290.41,0.0,conventional,2017,Raleigh/Greensboro,11,Level 3,36.0755917,-79.7590191
1.29,66618.17,101944.33,2551.0,77669.45,1688.81,0.0,conventional,2017,Richmond/Norfolk,11,Level 3,37.5407246,-77.4360481
1.23,28859.6,52182.42,79.96,59561.05,935.16,0.0,conventional,2017,Roanoke,11,Level 3,37.2709704,-79.9414266
1.59,126853.44,190505.63,1309.84,51316.97,38.6,2191.6,conventional,2017,Sacramento,11,Level 3,38.5815719,-121.4943996
1.25,150847.61,132525.61,19948.07,154726.89,1291.35,1016.39,conventional,2017,San Diego,11,Level 3,32.715738,-117.1610838
1.79,185340.18,358216.27,6446.38,87289.79,342.06,1416.14,conventional,2017,San Francisco,11,Level 3,37.7749295,-122.4194155
1.14,109446.23,158477.5,329.64,330536.19,1660.18,248.69,conventional,2017,Seattle,11,Level 3,47.6061389,-122.3328481
1.37,128918.82,76830.72,2452.6,89623.26,33294.02,1685.0,conventional,2017,South Carolina,11,Level 3,33.836081,-81.1637245
0.94,3186678.9,1033840.6,65215.62,1165809.84,31725.57,15472.43,conventional,2017,South Central,11,Level 2,33.9891116,-118.2914872
1.45,1643034.48,443255.67,4278.48,685021.63,374167.84,18610.27,conventional,2017,Southeast,11,Level 2,,
0.92,22275.29,24389.97,64.85,63117.36,1074.7,29.29,conventional,2017,Spokane,11,Level 3,47.6579711,-117.4235319
1.18,64278.57,9737.04,94.67,51285.5,10900.84,0.0,conventional,2017,St. Louis,11,Level 3,38.6270025,-90.1994042
1.59,1084.6,40909.74,6.0,22773.41,3673.51,0.0,conventional,2017,Syracuse,11,Level 3,43.0481221,-76.14742439999999
1.58,174757.38,47825.6,67.14,56385.93,33211.8,22.22,conventional,2017,Tampa,11,Level 3,27.9516896,-82.45875269999999
1.25,10975689.78,9622711.73,638217.85,8202242.37,2000176.08,156087.42,conventional,2017,Total U.S.,11,Level 1,37.09024,-95.712891
1.04,2318973.17,1100226.44,142718.03,1775537.5,900751.44,4174.55,conventional,2017,West,11,Level 2,,
0.84,550156.27,60673.98,18046.15,122778.9,162525.71,0.0,conventional,2017,West Tex/New Mexico,11,Level 3,31.75355119999999,-106.4917179
1.16,3184.29,100854.22,70.17,7252.7,11590.27,0.0,conventional,2017,Albany,12,Level 3,42.6525793,-73.7562317
1.32,222457.31,50731.36,132.95,108832.13,56386.2,4975.0,conventional,2017,Atlanta,12,Level 3,33.748752,-84.38768449999999
1.6,70467.54,462479.21,7285.09,196644.22,1950.26,550.0,conventional,2017,Baltimore/Washington,12,Level 3,39.1775921,-76.6683889
1.16,43566.18,4140.76,8899.3,38139.14,517.97,29.21,conventional,2017,Boise,12,Level 3,43.6150186,-116.2023137
1.51,6860.31,412840.77,3403.92,115695.54,11461.93,686.11,conventional,2017,Boston,12,Level 3,42.3600825,-71.0588801
1.53,2184.26,67000.84,53.28,86727.99,821.32,0.0,conventional,2017,Buffalo/Rochester,12,Level 3,43.15657789999999,-77.6088465
1.33,1693588.76,1542979.33,138133.01,1629800.46,1991.84,66577.51,conventional,2017,California,12,Level 2,36.778261,-119.4179324
1.48,48843.91,94477.7,7655.97,69700.62,4593.33,0.0,conventional,2017,Charlotte,12,Level 3,35.2270869,-80.8431267
1.64,60039.23,432870.45,101928.61,56904.92,1563.34,3568.48,conventional,2017,Chicago,12,Level 3,41.8781136,-87.6297982
1.16,2737.56,75138.64,1185.8,30291.14,111860.25,1.54,conventional,2017,Cincinnati/Dayton,12,Level 3,39.7589478,-84.1916069
1.26,68172.26,23491.33,1510.88,57572.53,2766.23,0.0,conventional,2017,Columbus,12,Level 3,39.9611755,-82.99879419999999
0.91,700655.11,223658.42,4320.01,350221.82,3864.16,77.33,conventional,2017,Dallas/Ft. Worth,12,Level 3,32.7078751,-96.9209135
1.42,158588.8,150934.84,20052.83,144528.42,156827.07,0.0,conventional,2017,Denver,12,Level 3,39.7392358,-104.990251
1.48,69601.63,44602.74,30844.93,125425.49,3129.79,15502.44,conventional,2017,Detroit,12,Level 3,42.331427,-83.0457538
1.71,1890.37,71916.37,25542.69,32426.3,6541.93,11161.92,conventional,2017,Grand Rapids,12,Level 3,42.9633599,-85.6680863
1.42,474956.6,1228379.13,223458.77,694807.1,327861.78,52732.39,conventional,2017,Great Lakes,12,Level 2,45.0522366,-82.4846115
1.38,52944.04,131659.03,340.26,68119.1,1536.78,0.0,conventional,2017,Harrisburg/Scranton,12,Level 3,40.2731911,-76.8867008
1.58,7860.88,203663.76,1524.94,56284.03,862.37,202.78,conventional,2017,Hartford/Springfield,12,Level 3,41.7658043,-72.6733723
0.83,663134.3,182628.92,5896.58,203295.68,19565.18,0.0,conventional,2017,Houston,12,Level 3,29.7604267,-95.3698028
1.27,12342.94,68119.93,1326.07,42285.27,57404.1,10.83,conventional,2017,Indianapolis,12,Level 3,39.768403,-86.158068
1.62,81656.27,16051.23,125.48,20444.62,31040.72,495.0,conventional,2017,Jacksonville,12,Level 3,30.3321838,-81.65565099999999
1.02,117623.43,43374.75,9405.35,64615.85,90715.21,0.0,conventional,2017,Las Vegas,12,Level 3,36.171563,-115.1391009
1.12,861802.43,418362.3,83244.93,1168719.39,1177.9,50016.63,conventional,2017,Los Angeles,12,Level 3,34.0549076,-118.242643
1.11,2435.42,46979.43,163.77,18244.87,32209.26,3.39,conventional,2017,Louisville,12,Level 3,38.2526647,-85.7584557
1.71,297987.32,79372.45,370.75,59606.47,61500.32,150.0,conventional,2017,Miami/Ft. Lauderdale,12,Level 3,26.3013917,-80.6326916
1.33,673395.8,1328645.97,33096.36,988523.65,135004.05,3935.02,conventional,2017,Midsouth,12,Level 2,,
0.91,135016.05,10773.0,92.56,122643.74,6937.53,1270.0,conventional,2017,Nashville,12,Level 3,36.1626638,-86.7816016
1.38,133157.9,29086.58,355.97,53280.49,10526.56,10107.78,conventional,2017,New Orleans/Mobile,12,Level 3,29.95106579999999,-90.0715323
1.72,28449.94,717035.68,20182.45,330935.25,49533.26,8756.94,conventional,2017,New York,12,Level 3,40.7127753,-74.0059728
1.54,201606.45,2556561.4,35248.23,997167.6,176429.17,10183.33,conventional,2017,Northeast,12,Level 2,43.2994285,-74.21793260000001
1.38,10551.64,299053.26,2432.2,43814.83,60380.35,537.5,conventional,2017,Northern New England,12,Level 3,43.9653889,-70.8226541
1.62,164358.1,38333.89,88.48,44649.55,34365.05,0.0,conventional,2017,Orlando,12,Level 3,28.5383832,-81.3789269
1.66,24691.96,219076.77,2819.37,124540.35,8828.54,0.0,conventional,2017,Philadelphia,12,Level 3,39.9525839,-75.1652215
0.57,990504.55,203409.21,20130.79,219158.02,174184.87,548.61,conventional,2017,Phoenix/Tucson,12,Level 3,32.2539787,-110.9741769
1.34,43115.85,27137.5,1559.54,38441.55,7432.2,0.0,conventional,2017,Pittsburgh,12,Level 3,40.44062479999999,-79.9958864
1.33,765106.73,474410.9,8534.77,432296.32,5044.13,19231.27,conventional,2017,Plains,12,Level 2,,
1.12,142591.43,127964.61,16620.87,338024.62,4248.56,463.97,conventional,2017,Portland,12,Level 3,45.515232,-122.6783853
1.41,68136.71,124783.85,7118.4,95202.32,1419.46,0.0,conventional,2017,Raleigh/Greensboro,12,Level 3,36.0755917,-79.7590191
1.26,79200.67,90219.05,2473.42,85387.4,695.01,350.0,conventional,2017,Richmond/Norfolk,12,Level 3,37.5407246,-77.4360481
1.21,29493.31,47162.94,70.51,69195.18,895.55,0.0,conventional,2017,Roanoke,12,Level 3,37.2709704,-79.9414266
1.57,136446.55,190537.19,1187.45,44746.86,95.41,2212.3,conventional,2017,Sacramento,12,Level 3,38.5815719,-121.4943996
1.28,133247.68,128683.21,20148.75,147197.26,285.62,905.0,conventional,2017,San Diego,12,Level 3,32.715738,-117.1610838
1.79,173628.92,349036.6,7123.04,81760.29,213.18,6219.88,conventional,2017,San Francisco,12,Level 3,37.7749295,-122.4194155
1.16,99301.64,166232.82,323.47,341802.35,213.09,299.24,conventional,2017,Seattle,12,Level 3,47.6061389,-122.3328481
1.41,146122.86,75527.35,2188.58,91327.88,26397.76,1905.0,conventional,2017,South Carolina,12,Level 3,33.836081,-81.1637245
0.93,3391002.54,978691.09,27689.37,1322350.27,66091.65,19717.07,conventional,2017,South Central,12,Level 2,33.9891116,-118.2914872
1.52,1691953.94,444119.19,4008.12,619190.02,366946.66,23131.11,conventional,2017,Southeast,12,Level 2,,
1.09,20638.9,24121.86,21.01,48412.48,9.53,5.36,conventional,2017,Spokane,12,Level 3,47.6579711,-117.4235319
1.33,46092.99,8922.44,72.24,55422.18,383.93,66.67,conventional,2017,St. Louis,12,Level 3,38.6270025,-90.1994042
1.37,1578.03,56606.36,10.97,26771.35,3311.99,0.0,conventional,2017,Syracuse,12,Level 3,43.0481221,-76.14742439999999
1.67,175398.52,49480.72,45.16,44188.95,39025.78,58.33,conventional,2017,Tampa,12,Level 3,27.9516896,-82.45875269999999
1.24,11737559.6,9664310.82,611105.54,8498317.81,1844371.94,199453.61,conventional,2017,Total U.S.,12,Level 1,37.09024,-95.712891
1.0,2845948.78,1110523.82,140936.9,1814182.35,765002.63,3945.91,conventional,2017,West,12,Level 2,,
0.84,533119.84,65918.97,17073.66,139768.43,155022.91,0.0,conventional,2017,West Tex/New Mexico,12,Level 3,31.75355119999999,-106.4917179
1.62,4530.8,68015.37,97.26,6332.44,13645.24,0.0,conventional,2017,Albany,13,Level 3,42.6525793,-73.7562317
1.26,226289.9,48770.22,139.77,150546.84,52857.01,3330.0,conventional,2017,Atlanta,13,Level 3,33.748752,-84.38768449999999
1.5,82571.71,493953.33,7301.92,213697.33,1724.22,1553.33,conventional,2017,Baltimore/Washington,13,Level 3,39.1775921,-76.6683889
1.2,41043.29,3616.58,9919.67,40187.35,115.56,22.95,conventional,2017,Boise,13,Level 3,43.6150186,-116.2023137
1.56,7962.51,427483.9,3484.11,115541.17,17430.51,0.0,conventional,2017,Boston,13,Level 3,42.3600825,-71.0588801
1.54,3854.74,73053.91,42.0,64653.94,25760.36,0.0,conventional,2017,Buffalo/Rochester,13,Level 3,43.15657789999999,-77.6088465
1.22,1856672.56,1580307.3,150682.37,2059479.45,16199.12,56470.26,conventional,2017,California,13,Level 2,36.778261,-119.4179324
1.48,47420.03,85811.1,7802.11,85957.69,4258.98,177.78,conventional,2017,Charlotte,13,Level 3,35.2270869,-80.8431267
1.65,64888.08,452598.7,97671.17,56000.95,934.56,4207.37,conventional,2017,Chicago,13,Level 3,41.8781136,-87.6297982
1.01,7282.55,72866.01,1092.42,33461.38,175820.25,46.99,conventional,2017,Cincinnati/Dayton,13,Level 3,39.7589478,-84.1916069
1.23,75024.52,25021.32,1682.51,70290.37,2942.03,15.2,conventional,2017,Columbus,13,Level 3,39.9611755,-82.99879419999999
0.83,798833.39,216633.21,4975.58,347585.31,3931.26,289.05,conventional,2017,Dallas/Ft. Worth,13,Level 3,32.7078751,-96.9209135
1.33,150610.93,159643.84,22581.97,156262.31,192441.56,0.0,conventional,2017,Denver,13,Level 3,39.7392358,-104.990251
1.48,65914.28,45497.47,33828.6,131639.74,3178.06,8581.19,conventional,2017,Detroit,13,Level 3,42.331427,-83.0457538
1.73,1804.04,68299.15,25528.0,31734.52,5315.48,7948.51,conventional,2017,Grand Rapids,13,Level 3,42.9633599,-85.6680863
1.41,504640.46,1212295.86,224247.43,723374.52,380655.17,35822.74,conventional,2017,Great Lakes,13,Level 2,45.0522366,-82.4846115
1.46,53424.06,110824.96,74.27,73919.09,1170.26,0.0,conventional,2017,Harrisburg/Scranton,13,Level 3,40.2731911,-76.8867008
1.71,10131.3,204310.58,345.18,53650.11,653.34,0.0,conventional,2017,Hartford/Springfield,13,Level 3,41.7658043,-72.6733723
0.7,879079.77,183771.99,3906.52,316601.87,159683.24,6.67,conventional,2017,Houston,13,Level 3,29.7604267,-95.3698028
1.26,11375.5,61512.67,1452.17,45777.12,46455.38,15.61,conventional,2017,Indianapolis,13,Level 3,39.768403,-86.158068
1.64,84324.85,16423.7,171.97,20349.59,28239.49,160.0,conventional,2017,Jacksonville,13,Level 3,30.3321838,-81.65565099999999
1.04,118797.68,41149.92,11317.61,63726.92,94730.49,0.0,conventional,2017,Las Vegas,13,Level 3,36.171563,-115.1391009
0.98,975079.42,428361.34,95594.45,1542667.95,11742.19,46909.66,conventional,2017,Los Angeles,13,Level 3,34.0549076,-118.242643
1.15,2228.91,43114.54,225.38,18336.09,33057.77,0.0,conventional,2017,Louisville,13,Level 3,38.2526647,-85.7584557
1.71,299394.5,74726.71,285.88,63253.12,55950.64,0.0,conventional,2017,Miami/Ft. Lauderdale,13,Level 3,26.3013917,-80.6326916
1.3,670531.47,1325656.97,32123.7,1192231.15,126225.16,4170.08,conventional,2017,Midsouth,13,Level 2,,
0.95,122671.42,10966.77,86.7,139193.03,7520.84,1000.0,conventional,2017,Nashville,13,Level 3,36.1626638,-86.7816016
1.37,137881.46,33317.61,192.06,53763.94,9845.06,8155.0,conventional,2017,New Orleans/Mobile,13,Level 3,29.95106579999999,-90.0715323
1.74,36138.61,791416.43,4113.73,340915.45,48526.89,216.67,conventional,2017,New York,13,Level 3,40.7127753,-74.0059728
1.62,235162.47,2529680.45,14491.29,967632.76,241470.84,216.67,conventional,2017,Northeast,13,Level 2,43.2994285,-74.21793260000001
1.45,12862.0,298461.59,2600.59,36643.24,71634.25,0.0,conventional,2017,Northern New England,13,Level 3,43.9653889,-70.8226541
1.59,179139.67,38059.95,60.25,45744.07,34620.34,164.44,conventional,2017,Orlando,13,Level 3,28.5383832,-81.3789269
1.68,30716.75,208155.43,757.88,138280.26,7821.06,0.0,conventional,2017,Philadelphia,13,Level 3,39.9525839,-75.1652215
0.67,692107.1,190493.5,20666.37,213105.17,197107.86,1540.28,conventional,2017,Phoenix/Tucson,13,Level 3,32.2539787,-110.9741769
1.37,50365.37,27047.63,1687.36,35344.15,8500.47,0.0,conventional,2017,Pittsburgh,13,Level 3,40.44062479999999,-79.9958864
1.29,851477.91,524130.79,13117.72,409630.98,6543.51,13247.21,conventional,2017,Plains,13,Level 2,,
1.12,152601.88,137424.85,20885.2,359313.65,1923.63,157.47,conventional,2017,Portland,13,Level 3,45.515232,-122.6783853
1.39,75587.22,115160.54,6188.55,111590.71,1399.4,0.0,conventional,2017,Raleigh/Greensboro,13,Level 3,36.0755917,-79.7590191
1.19,67802.69,87489.8,2400.17,130221.54,98.86,2.22,conventional,2017,Richmond/Norfolk,13,Level 3,37.5407246,-77.4360481
1.15,32991.83,50584.41,94.1,84689.06,1015.56,0.0,conventional,2017,Roanoke,13,Level 3,37.2709704,-79.9414266
1.58,141455.85,192900.99,1102.78,48822.5,47.72,1405.13,conventional,2017,Sacramento,13,Level 3,38.5815719,-121.4943996
1.22,144114.57,131344.17,20997.79,154152.27,4013.58,706.67,conventional,2017,San Diego,13,Level 3,32.715738,-117.1610838
1.79,180896.63,358599.04,5732.43,85552.16,67.78,1689.86,conventional,2017,San Francisco,13,Level 3,37.7749295,-122.4194155
1.18,103029.89,176357.55,319.02,338015.92,310.82,344.36,conventional,2017,Seattle,13,Level 3,47.6061389,-122.3328481
1.38,141146.65,73888.66,2180.22,122294.03,24716.05,2285.0,conventional,2017,South Carolina,13,Level 3,33.836081,-81.1637245
0.84,3916659.1,1012267.12,24556.67,1494823.82,309395.83,19836.46,conventional,2017,South Central,13,Level 2,33.9891116,-118.2914872
1.49,1771188.27,432476.69,3724.73,720880.75,345797.07,15001.94,conventional,2017,Southeast,13,Level 2,,
1.12,20769.46,26687.61,12.45,47511.05,43.02,32.27,conventional,2017,Spokane,13,Level 3,47.6579711,-117.4235319
1.33,63506.59,8377.96,75.0,44610.25,26.67,0.0,conventional,2017,St. Louis,13,Level 3,38.6270025,-90.1994042
1.6,2542.88,40061.88,8.0,22629.71,10011.05,0.0,conventional,2017,Syracuse,13,Level 3,43.0481221,-76.14742439999999
1.63,191494.22,49716.19,58.4,42505.11,37917.35,0.0,conventional,2017,Tampa,13,Level 3,27.9516896,-82.45875269999999
1.21,12245520.55,9733584.68,624709.69,9385516.28,2330300.27,148385.89,conventional,2017,Total U.S.,13,Level 1,37.09024,-95.712891
1.05,2439188.31,1116769.5,161765.78,1817462.84,904013.54,3620.54,conventional,2017,West,13,Level 2,,
0.86,492263.73,60337.44,22050.22,141881.26,169923.06,0.0,conventional,2017,West Tex/New Mexico,13,Level 3,31.75355119999999,-106.4917179
1.54,3708.13,87775.86,44.28,7121.61,6786.23,0.0,conventional,2017,Albany,14,Level 3,42.6525793,-73.7562317
1.23,223170.21,48912.66,124.1,107369.32,78978.91,6795.0,conventional,2017,Atlanta,14,Level 3,33.748752,-84.38768449999999
1.64,71187.86,438985.9,6568.37,218334.47,2510.53,668.06,conventional,2017,Baltimore/Washington,14,Level 3,39.1775921,-76.6683889
1.21,39291.67,4115.55,10280.71,41795.02,15.56,9.87,conventional,2017,Boise,14,Level 3,43.6150186,-116.2023137
1.53,5715.72,450287.22,3497.44,149094.59,21204.52,0.0,conventional,2017,Boston,14,Level 3,42.3600825,-71.0588801
1.56,1954.15,80632.6,48.8,38343.57,51967.1,0.0,conventional,2017,Buffalo/Rochester,14,Level 3,43.15657789999999,-77.6088465
1.13,1926187.79,2128867.47,161909.09,1957058.55,13132.9,62027.18,conventional,2017,California,14,Level 2,36.778261,-119.4179324
1.54,50325.29,75492.06,6657.48,64339.22,4484.86,0.0,conventional,2017,Charlotte,14,Level 3,35.2270869,-80.8431267
1.65,70040.01,454691.92,102227.68,63362.77,2625.56,6644.53,conventional,2017,Chicago,14,Level 3,41.8781136,-87.6297982
1.17,8795.66,76148.94,1214.24,30133.89,99467.56,89.49,conventional,2017,Cincinnati/Dayton,14,Level 3,39.7589478,-84.1916069
1.07,107031.4,23208.36,1696.6,91576.93,2306.18,24.48,conventional,2017,Columbus,14,Level 3,39.9611755,-82.99879419999999
0.9,710379.21,275048.24,8443.24,338910.14,4079.0,186.69,conventional,2017,Dallas/Ft. Worth,14,Level 3,32.7078751,-96.9209135
1.31,136193.81,164298.89,23358.01,117825.21,262684.19,0.0,conventional,2017,Denver,14,Level 3,39.7392358,-104.990251
1.51,64658.67,48429.11,33629.99,123525.69,3833.22,10638.44,conventional,2017,Detroit,14,Level 3,42.331427,-83.0457538
1.73,2187.7,69915.75,29243.42,30183.84,6762.23,6068.03,conventional,2017,Grand Rapids,14,Level 3,42.9633599,-85.6680863
1.41,583906.3,1255688.28,235145.52,758452.66,276698.0,39122.28,conventional,2017,Great Lakes,14,Level 2,45.0522366,-82.4846115
1.48,47837.77,121350.21,124.82,78470.9,3892.32,0.0,conventional,2017,Harrisburg/Scranton,14,Level 3,40.2731911,-76.8867008
1.74,7409.75,199909.01,161.85,76173.81,867.89,0.0,conventional,2017,Hartford/Springfield,14,Level 3,41.7658043,-72.6733723
0.81,684059.72,272460.29,7690.78,204288.42,76195.81,0.0,conventional,2017,Houston,14,Level 3,29.7604267,-95.3698028
1.3,11776.2,69900.7,1133.76,41688.75,35858.77,31.29,conventional,2017,Indianapolis,14,Level 3,39.768403,-86.158068
