date,average_price,type,year,geography,location_level,location_lat,location_lon
2017-04-30,1.91,organic,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-04-30,1.39,conventional,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-04-30,1.62,organic,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-04-30,1.24,conventional,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-04-30,2.38,organic,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-04-30,1.78,conventional,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-04-30,1.93,organic,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-04-30,0.75,conventional,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-04-30,1.87,organic,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-04-30,1.05,conventional,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-04-30,1.49,organic,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-04-30,1.19,conventional,2017,Plains,Level 2,,
2017-04-30,1.8,organic,2017,Plains,Level 2,,
2017-04-30,0.84,conventional,2017,Portland,Level 3,45.515232,-122.6783853
2017-04-30,1.11,organic,2017,Portland,Level 3,45.515232,-122.6783853
2017-04-30,1.44,conventional,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-04-30,2.76,organic,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-04-30,1.18,conventional,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-04-30,1.77,organic,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-04-30,1.22,conventional,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-04-30,1.87,organic,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-04-30,1.62,conventional,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-04-30,2.39,organic,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-04-30,1.18,conventional,2017,San Diego,Level 3,32.715738,-117.1610838
2017-04-30,1.83,organic,2017,San Diego,Level 3,32.715738,-117.1610838
2017-04-30,1.93,conventional,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-04-30,2.58,organic,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-04-30,0.92,conventional,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-04-30,1.39,organic,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-04-30,1.34,conventional,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-04-30,1.87,organic,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-04-30,0.86,conventional,2017,South Central,Level 2,33.9891116,-118.2914872
2017-04-30,1.31,organic,2017,South Central,Level 2,33.9891116,-118.2914872
2017-04-30,1.24,conventional,2017,Southeast,Level 2,,
2017-04-30,1.9,organic,2017,Southeast,Level 2,,
2017-04-30,1.02,conventional,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-04-30,1.72,organic,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-04-30,1.37,conventional,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-04-30,2.25,organic,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-04-30,1.36,conventional,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-04-30,1.88,organic,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-04-30,1.25,conventional,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-04-30,2.18,organic,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-04-30,1.18,conventional,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-04-30,1.68,organic,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-04-30,0.98,conventional,2017,West,Level 2,,
2017-04-30,1.4,organic,2017,West,Level 2,,
2017-04-30,0.81,conventional,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-04-30,1.76,organic,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-05-07,1.47,conventional,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-07,1.79,organic,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-07,1.1,conventional,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-07,1.37,organic,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-07,1.37,conventional,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-07,2.13,organic,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-07,1.09,conventional,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-07,1.17,organic,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-07,1.49,conventional,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-07,1.98,organic,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-07,1.71,conventional,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-07,2.19,organic,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-07,1.08,conventional,2017,California,Level 2,36.778261,-119.4179324
2017-05-07,1.59,organic,2017,California,Level 2,36.778261,-119.4179324
2017-05-07,1.36,conventional,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-07,2.31,organic,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-07,1.51,conventional,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-07,1.95,organic,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-07,0.6,conventional,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-07,1.48,organic,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-07,0.93,conventional,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-07,1.61,organic,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-07,0.89,conventional,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-07,1.35,organic,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-07,1.13,conventional,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-07,0.9,organic,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-07,0.99,conventional,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-07,1.81,organic,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-07,1.46,conventional,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-07,2.32,organic,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-07,1.1,conventional,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-07,1.74,organic,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-07,1.51,conventional,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-07,2.08,organic,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-07,1.61,conventional,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-07,2.51,organic,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-07,0.74,conventional,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-07,1.25,organic,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-07,0.93,conventional,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-07,1.7,organic,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-07,1.13,conventional,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-07,1.75,organic,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-07,0.94,conventional,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-07,2.03,organic,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-07,0.87,conventional,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-07,1.31,organic,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-07,1.06,conventional,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-07,1.48,organic,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-07,1.17,conventional,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-07,2.08,organic,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-07,1.19,conventional,2017,Midsouth,Level 2,,
2017-05-07,1.96,organic,2017,Midsouth,Level 2,,
2017-05-07,0.84,conventional,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-07,1.22,organic,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-07,1.02,conventional,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-07,1.57,organic,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-07,1.65,conventional,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-07,2.34,organic,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-07,1.53,conventional,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-07,2.16,organic,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-07,1.23,conventional,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-07,1.57,organic,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-07,1.17,conventional,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-07,1.57,organic,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-07,1.66,conventional,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-07,2.25,organic,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-07,0.65,conventional,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-07,1.82,organic,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-07,1.03,conventional,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-07,1.51,organic,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-07,1.13,conventional,2017,Plains,Level 2,,
2017-05-07,1.58,organic,2017,Plains,Level 2,,
2017-05-07,0.91,conventional,2017,Portland,Level 3,45.515232,-122.6783853
2017-05-07,1.11,organic,2017,Portland,Level 3,45.515232,-122.6783853
2017-05-07,1.33,conventional,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-05-07,2.61,organic,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-05-07,1.12,conventional,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-05-07,1.68,organic,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-05-07,1.02,conventional,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-05-07,1.72,organic,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-05-07,1.4,conventional,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-05-07,2.52,organic,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-05-07,1.05,conventional,2017,San Diego,Level 3,32.715738,-117.1610838
2017-05-07,1.72,organic,2017,San Diego,Level 3,32.715738,-117.1610838
2017-05-07,1.42,conventional,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-05-07,2.54,organic,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-05-07,1.0,conventional,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-05-07,1.51,organic,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-05-07,1.19,conventional,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-05-07,1.8,organic,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-05-07,0.85,conventional,2017,South Central,Level 2,33.9891116,-118.2914872
2017-05-07,1.34,organic,2017,South Central,Level 2,33.9891116,-118.2914872
2017-05-07,1.14,conventional,2017,Southeast,Level 2,,
2017-05-07,1.58,organic,2017,Southeast,Level 2,,
2017-05-07,1.0,conventional,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-05-07,1.58,organic,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-05-07,1.37,conventional,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-05-07,1.7,organic,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-05-07,1.63,conventional,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-05-07,2.11,organic,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-05-07,1.15,conventional,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-05-07,1.64,organic,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-05-07,1.09,conventional,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-05-07,1.57,organic,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-05-07,0.94,conventional,2017,West,Level 2,,
2017-05-07,1.19,organic,2017,West,Level 2,,
2017-05-07,0.82,conventional,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-05-07,1.74,organic,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-05-14,1.77,conventional,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-14,1.57,organic,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-14,1.18,conventional,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-14,1.46,organic,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-14,1.59,conventional,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-14,2.11,organic,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-14,1.2,conventional,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-14,1.27,organic,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-14,1.62,conventional,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-14,1.99,organic,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-14,1.55,conventional,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-14,2.16,organic,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-14,1.17,conventional,2017,California,Level 2,36.778261,-119.4179324
2017-05-14,1.76,organic,2017,California,Level 2,36.778261,-119.4179324
2017-05-14,1.41,conventional,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-14,2.21,organic,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-14,1.6,conventional,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-14,1.93,organic,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-14,0.76,conventional,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-14,1.41,organic,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-14,0.99,conventional,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-14,1.64,organic,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-14,0.95,conventional,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-14,1.45,organic,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-14,1.23,conventional,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-14,0.74,organic,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-14,1.03,conventional,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-14,1.76,organic,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-14,1.87,conventional,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-14,2.11,organic,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-14,1.19,conventional,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-14,1.68,organic,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-14,1.54,conventional,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-14,2.13,organic,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-14,1.76,conventional,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-14,2.58,organic,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-14,0.79,conventional,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-14,1.39,organic,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-14,0.85,conventional,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-14,1.65,organic,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-14,1.47,conventional,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-14,2.22,organic,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-14,0.98,conventional,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-14,1.89,organic,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-14,0.94,conventional,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-14,1.4,organic,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-14,1.27,conventional,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-14,1.15,organic,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-14,1.5,conventional,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-14,1.42,organic,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-14,1.31,conventional,2017,Midsouth,Level 2,,
2017-05-14,1.76,organic,2017,Midsouth,Level 2,,
2017-05-14,1.02,conventional,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-14,0.87,organic,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-14,1.35,conventional,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-14,1.96,organic,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-14,1.75,conventional,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-14,2.41,organic,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-14,1.67,conventional,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-14,2.09,organic,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-14,1.53,conventional,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-14,1.4,organic,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-14,1.42,conventional,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-14,2.06,organic,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-14,1.75,conventional,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-14,2.29,organic,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-14,0.69,conventional,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-14,1.78,organic,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-14,1.33,conventional,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-14,1.49,organic,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-14,1.33,conventional,2017,Plains,Level 2,,
2017-05-14,1.62,organic,2017,Plains,Level 2,,
2017-05-14,0.95,conventional,2017,Portland,Level 3,45.515232,-122.6783853
2017-05-14,1.3,organic,2017,Portland,Level 3,45.515232,-122.6783853
2017-05-14,1.33,conventional,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-05-14,2.44,organic,2017,Raleigh/Greensboro,Level 3,36.0755917,-79.7590191
2017-05-14,1.13,conventional,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-05-14,1.72,organic,2017,Richmond/Norfolk,Level 3,37.5407246,-77.4360481
2017-05-14,0.99,conventional,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-05-14,1.81,organic,2017,Roanoke,Level 3,37.2709704,-79.9414266
2017-05-14,1.56,conventional,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-05-14,2.43,organic,2017,Sacramento,Level 3,38.5815719,-121.4943996
2017-05-14,1.08,conventional,2017,San Diego,Level 3,32.715738,-117.1610838
2017-05-14,2.22,organic,2017,San Diego,Level 3,32.715738,-117.1610838
2017-05-14,1.77,conventional,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-05-14,2.64,organic,2017,San Francisco,Level 3,37.7749295,-122.4194155
2017-05-14,1.09,conventional,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-05-14,1.62,organic,2017,Seattle,Level 3,47.6061389,-122.3328481
2017-05-14,1.34,conventional,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-05-14,1.91,organic,2017,South Carolina,Level 3,33.836081,-81.1637245
2017-05-14,0.92,conventional,2017,South Central,Level 2,33.9891116,-118.2914872
2017-05-14,1.46,organic,2017,South Central,Level 2,33.9891116,-118.2914872
2017-05-14,1.36,conventional,2017,Southeast,Level 2,,
2017-05-14,1.78,organic,2017,Southeast,Level 2,,
2017-05-14,1.08,conventional,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-05-14,1.56,organic,2017,Spokane,Level 3,47.6579711,-117.4235319
2017-05-14,1.3,conventional,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-05-14,1.59,organic,2017,St. Louis,Level 3,38.6270025,-90.1994042
2017-05-14,1.66,conventional,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-05-14,2.0,organic,2017,Syracuse,Level 3,43.0481221,-76.14742439999999
2017-05-14,1.43,conventional,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-05-14,1.96,organic,2017,Tampa,Level 3,27.9516896,-82.45875269999999
2017-05-14,1.19,conventional,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-05-14,1.55,organic,2017,Total U.S.,Level 1,37.09024,-95.712891
2017-05-14,1.01,conventional,2017,West,Level 2,,
2017-05-14,1.1,organic,2017,West,Level 2,,
2017-05-14,0.84,conventional,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-05-14,1.77,organic,2017,West Tex/New Mexico,Level 3,31.75355119999999,-106.4917179
2017-05-21,1.38,conventional,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-21,1.84,organic,2017,Albany,Level 3,42.6525793,-73.7562317
2017-05-21,1.2,conventional,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-21,1.38,organic,2017,Atlanta,Level 3,33.748752,-84.38768449999999
2017-05-21,1.67,conventional,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-21,2.2,organic,2017,Baltimore/Washington,Level 3,39.1775921,-76.6683889
2017-05-21,1.29,conventional,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-21,1.27,organic,2017,Boise,Level 3,43.6150186,-116.2023137
2017-05-21,1.69,conventional,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-21,1.92,organic,2017,Boston,Level 3,42.3600825,-71.0588801
2017-05-21,1.71,conventional,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-21,2.16,organic,2017,Buffalo/Rochester,Level 3,43.15657789999999,-77.6088465
2017-05-21,1.35,conventional,2017,California,Level 2,36.778261,-119.4179324
2017-05-21,1.78,organic,2017,California,Level 2,36.778261,-119.4179324
2017-05-21,1.5,conventional,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-21,2.48,organic,2017,Charlotte,Level 3,35.2270869,-80.8431267
2017-05-21,1.64,conventional,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-21,1.94,organic,2017,Chicago,Level 3,41.8781136,-87.6297982
2017-05-21,1.0,conventional,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-21,1.66,organic,2017,Cincinnati/Dayton,Level 3,39.7589478,-84.1916069
2017-05-21,1.16,conventional,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-21,1.44,organic,2017,Columbus,Level 3,39.9611755,-82.99879419999999
2017-05-21,0.91,conventional,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-21,1.46,organic,2017,Dallas/Ft. Worth,Level 3,32.7078751,-96.9209135
2017-05-21,1.23,conventional,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-21,1.38,organic,2017,Denver,Level 3,39.7392358,-104.990251
2017-05-21,1.32,conventional,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-21,1.5,organic,2017,Detroit,Level 3,42.331427,-83.0457538
2017-05-21,1.88,conventional,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-21,2.34,organic,2017,Grand Rapids,Level 3,42.9633599,-85.6680863
2017-05-21,1.34,conventional,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-21,1.59,organic,2017,Great Lakes,Level 2,45.0522366,-82.4846115
2017-05-21,1.51,conventional,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-21,2.18,organic,2017,Harrisburg/Scranton,Level 3,40.2731911,-76.8867008
2017-05-21,1.8,conventional,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-21,2.62,organic,2017,Hartford/Springfield,Level 3,41.7658043,-72.6733723
2017-05-21,0.83,conventional,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-21,1.39,organic,2017,Houston,Level 3,29.7604267,-95.3698028
2017-05-21,1.09,conventional,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-21,0.92,organic,2017,Indianapolis,Level 3,39.768403,-86.158068
2017-05-21,1.44,conventional,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-21,2.07,organic,2017,Jacksonville,Level 3,30.3321838,-81.65565099999999
2017-05-21,1.02,conventional,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-21,1.95,organic,2017,Las Vegas,Level 3,36.171563,-115.1391009
2017-05-21,1.14,conventional,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-21,1.42,organic,2017,Los Angeles,Level 3,34.0549076,-118.242643
2017-05-21,1.1,conventional,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-21,1.29,organic,2017,Louisville,Level 3,38.2526647,-85.7584557
2017-05-21,1.49,conventional,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-21,1.58,organic,2017,Miami/Ft. Lauderdale,Level 3,26.3013917,-80.6326916
2017-05-21,1.34,conventional,2017,Midsouth,Level 2,,
2017-05-21,1.9,organic,2017,Midsouth,Level 2,,
2017-05-21,0.99,conventional,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-21,1.2,organic,2017,Nashville,Level 3,36.1626638,-86.7816016
2017-05-21,1.36,conventional,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-21,2.1,organic,2017,New Orleans/Mobile,Level 3,29.95106579999999,-90.0715323
2017-05-21,1.8,conventional,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-21,2.39,organic,2017,New York,Level 3,40.7127753,-74.0059728
2017-05-21,1.66,conventional,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-21,2.15,organic,2017,Northeast,Level 2,43.2994285,-74.21793260000001
2017-05-21,1.54,conventional,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-21,1.59,organic,2017,Northern New England,Level 3,43.9653889,-70.8226541
2017-05-21,1.41,conventional,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-21,1.8,organic,2017,Orlando,Level 3,28.5383832,-81.3789269
2017-05-21,1.75,conventional,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-21,2.25,organic,2017,Philadelphia,Level 3,39.9525839,-75.1652215
2017-05-21,0.74,conventional,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-21,2.06,organic,2017,Phoenix/Tucson,Level 3,32.2539787,-110.9741769
2017-05-21,1.02,conventional,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-21,1.52,organic,2017,Pittsburgh,Level 3,40.44062479999999,-79.9958864
2017-05-21,1.33,conventional,2017,Plains,Level 2,,
